,time [kyr],maxdiff,maxdiff_relief,diff_mean,diff_max_loc,maxdiff_perc
5011,50110.0,0.00827520408461,0.00827520408461,0.000523638436334,1.04310135579,0.00141979086371
5012,50120.0,0.00831880347482,0.00831880347482,0.000525326228512,1.03162626575,0.00140614630799
5013,50130.0,0.00836321149131,0.00836321149131,0.000512155842557,1.02029670783,0.00139264043465
5014,50140.0,0.00840838871136,0.00840838871136,0.000513516670367,1.00911024392,0.00137927138864
5015,50150.0,0.00845429666492,0.00845429666492,0.000514774980729,0.998064483139,0.00136603734167
5016,50160.0,0.00850089781375,0.00850089781375,0.000515891689702,0.987157081127,0.00135293649228
5017,50170.0,0.00854815553498,0.00854815553498,0.000516870142405,0.976385739422,0.001339967066
5018,50180.0,0.00859603410322,0.00859603410322,0.000517745024013,0.965748204755,0.00132712731536
5019,50190.0,0.00864449867368,0.00864449867368,0.000532566243805,0.955279497629,0.00131446681478
5020,50200.0,0.00869351526376,0.00869351526376,0.000533392004286,0.944975055867,0.00130198082879
5021,50210.0,0.00874305073808,0.00874305073808,0.000534086128482,0.9348304646,0.0012896647662
5022,50220.0,0.00879307279047,0.00879307279047,0.000534651728117,0.924841451752,0.00127751417641
5023,50230.0,0.00884354992832,0.00884354992832,0.000535091859547,0.91500388365,0.0012655247459
5024,50240.0,0.00889445145594,0.00889445145594,0.000535409528425,0.905313760754,0.00125369229464
5025,50250.0,0.00894574745962,0.00894574745962,0.000535607688676,0.89576721351,0.00124201277269
5026,50260.0,0.00899740879117,0.00899740879117,0.000535689243748,0.886360498316,0.00123048225677
5027,50270.0,0.00904940705345,0.00904940705345,0.000535657048886,0.877089993599,0.00121909694694
5028,50280.0,0.00910171458418,0.00910171458418,0.000535513911586,0.867952196007,0.00120785316329
5029,50290.0,0.00915430444229,0.00915430444229,0.000535262591029,0.858943716702,0.00119674734275
5030,50300.0,0.00920715039206,0.00920715039206,0.000534905800009,0.850061277765,0.00118577603593
5031,50310.0,0.00926022689077,0.00926022689077,0.000534446205847,0.8413017087,0.00117493590397
5032,50320.0,0.00931350907172,0.00931350907172,0.000533886428457,0.832661943032,0.00116422371557
5033,50330.0,0.00936697273323,0.00936697273323,0.000544321846519,0.824139015009,0.00115363634397
5034,50340.0,0.0094205943235,0.0094205943235,0.000543962420124,0.815730056397,0.00114317076403
5035,50350.0,0.00947435092667,0.00947435092667,0.000478067876884,1.35769498068,0.00366076814525
5036,50360.0,0.00952822025147,0.00952822025147,0.000479509406659,1.34797137662,0.00362138816561
5037,50370.0,0.00958218061692,0.00958218061692,0.000480828721948,1.3383178493,0.00358257253982
5038,50380.0,0.00963621093956,0.00963621093956,0.000482028931856,1.32873387831,0.00354431017957
5039,50390.0,0.00969029072189,0.00969029072189,0.000483193537434,1.31921894787,0.00350659028398
5040,50400.0,0.00974440003961,0.00974440003961,0.000484291725911,1.3097725468,0.00346940233037
5041,50410.0,0.00979851953002,0.00979851953002,0.00048527770798,1.30039416848,0.00343273606543
5042,50420.0,0.00985263037819,0.00985263037819,0.000486154274085,1.29108331082,0.00339658149673
5043,50430.0,0.00990671430918,0.00990671430918,0.000486924136226,1.2818394762,0.00336092888452
5044,50440.0,0.00996075357307,0.00996075357307,0.0004875899333,1.27266217146,0.00332576873382
5045,50450.0,0.0100147309354,0.0100147309354,0.000488154232016,1.26355090784,0.00329109178686
5046,50460.0,0.010068629666,0.010068629666,0.000488619531779,1.25450520096,0.00325688901574
5047,50470.0,0.0101224335285,0.0101224335285,0.000488988265261,1.24552457074,0.00322315161539
5048,50480.0,0.010176126769,0.010176126769,0.000497360649433,1.2366085414,0.00318987099677
5049,50490.0,0.0102296941068,0.0102296941068,0.00049820830111,1.22775664141,0.00315703878029
5050,50500.0,0.0102831207228,0.0102831207228,0.000483642094878,1.21896840341,0.00312464678955
5051,50510.0,0.0103363922506,0.0103363922506,0.000484216859149,1.21024336422,0.00309268704516
5052,50520.0,0.0103894947665,0.0103894947665,0.000484691129145,1.20158106474,0.00306115175895
5053,50530.0,0.0104424147801,0.0104424147801,0.000485067099248,1.19298104995,0.00303003332822
5054,50540.0,0.0104951392238,0.0104951392238,0.000485346930191,1.18444286882,0.0029993243303
5055,50550.0,0.010547655445,0.010547655445,0.000485532750076,1.17596607429,0.00296901751724
5056,50560.0,0.0105999511959,0.0105999511959,0.000485626654381,1.16755022323,0.00293910581071
5057,50570.0,0.0106520146251,0.0106520146251,0.000485630706407,1.15919487637,0.00290958229709
5058,50580.0,0.010703834269,0.010703834269,0.000485546938535,1.15089959824,0.00288044022264
5059,50590.0,0.0107553990426,0.0107553990426,0.000485377351538,1.14266395715,0.00285167298897
5060,50600.0,0.010806698232,0.010806698232,0.000485123915951,1.13448752512,0.00282327414853
5061,50610.0,0.0108577214855,0.0108577214855,0.000484788572521,1.12636987785,0.00279523740034
5062,50620.0,0.0109084588055,0.0109084588055,0.000484373232325,1.11831059463,0.00276755658583
5063,50630.0,0.0109589005403,0.0109589005403,0.000483879777676,1.11030925834,0.00274022568479
5064,50640.0,0.0110090373782,0.0110090373782,0.000483310061213,1.10236545534,0.00271323881151
5065,50650.0,0.0110588603372,0.0110588603372,0.000482665909317,1.09447877547,0.00268659021102
5066,50660.0,0.0111083607587,0.0111083607587,0.000481949118694,1.08664881199,0.00266027425541
